"x","y","era_grupo","region"
0.441184599665841,1.5170623548188,"Kirchnerismo","cuyo"
0.380495333720081,1.53171895257016,"Kirchnerismo","cuyo"
0.319400676411111,1.54479649036939,"Kirchnerismo","cuyo"
0.257961528222007,1.5562819322424,"Kirchnerismo","cuyo"
0.196239133031836,1.56616382925097,"Kirchnerismo","cuyo"
0.134295017066444,1.57443233090524,"Kirchnerismo","cuyo"
0.0721909275677642,1.58107919498295,"Kirchnerismo","cuyo"
0.00998877124282518,1.58609779574542,"Kirchnerismo","cuyo"
-0.0522494474461945,1.58948313054228,"Kirchnerismo","cuyo"
-0.114461688089374,1.59123182479818,"Kirchnerismo","cuyo"
-0.176585936172268,1.59134213537664,"Kirchnerismo","cuyo"
-0.23856026489333,1.5898139523177,"Kirchnerismo","cuyo"
-0.300322896893897,1.58664879894745,"Kirchnerismo","cuyo"
-0.361812265839196,1.58184983035961,"Kirchnerismo","cuyo"
-0.422967077789016,1.57542183027043,"Kirchnerismo","cuyo"
-0.48372637229683,1.5673712062502,"Kirchnerismo","cuyo"
-0.544029583176499,1.55770598333603,"Kirchnerismo","cuyo"
-0.603816598875968,1.5464357960323,"Kirchnerismo","cuyo"
-0.663027822397758,1.53357187870683,"Kirchnerismo","cuyo"
-0.72160423070656,1.51912705439217,"Kirchnerismo","cuyo"
-0.77948743356467,1.50311572200332,"Kirchnerismo","cuyo"
-0.836619731736655,1.48555384198463,"Kirchnerismo","cuyo"
-0.892944174505207,1.46645892040003,"Kirchnerismo","cuyo"
-0.948404616440847,1.44584999148263,"Kirchnerismo","cuyo"
-1.00294577336892,1.42374759866096,"Kirchnerismo","cuyo"
-1.05651327747806,1.40017377408086,"Kirchnerismo","cuyo"
-1.1090537315152,1.37515201664335,"Kirchnerismo","cuyo"
-1.16051476201312,1.34870726858041,"Kirchnerismo","cuyo"
-1.21084507149748,1.32086589059203,"Kirchnerismo","cuyo"
-1.2599944896212,1.29165563556925,"Kirchnerismo","cuyo"
-1.30791402317542,1.26110562092955,"Kirchnerismo","cuyo"
-1.35455590492696,1.22924629959191,"Kirchnerismo","cuyo"
-1.39987364123373,1.1961094296207,"Kirchnerismo","cuyo"
-1.44382205839062,1.16172804256856,"Kirchnerismo","cuyo"
-1.48635734765965,1.12613641054982,"Kirchnerismo","cuyo"
-1.52743710893942,1.0893700120773,"Kirchnerismo","cuyo"
-1.56702039303051,1.0514654966966,"Kirchnerismo","cuyo"
-1.60506774245448,1.01246064845296,"Kirchnerismo","cuyo"
-1.641541230786,0.972394348227398,"Kirchnerismo","cuyo"
-1.67640450045867,0.931306534979313,"Kirchnerismo","cuyo"
-1.7096227990071,0.889238165934518,"Kirchnerismo","cuyo"
-1.74116301370887,0.846231175758163,"Kirchnerismo","cuyo"
-1.77099370459205,0.802328434753358,"Kirchnerismo","cuyo"
-1.7990851357752,0.75757370612712,"Kirchnerismo","cuyo"
-1.82540930510882,0.712011602366251,"Kirchnerismo","cuyo"
-1.8499399720884,0.665687540766651,"Kirchnerismo","cuyo"
-1.87265268401164,0.61864769816036,"Kirchnerismo","cuyo"
-1.89352480035333,0.570938964885494,"Kirchnerismo","cuyo"
-1.91253551533398,0.522608898044938,"Kirchnerismo","cuyo"
-1.92966587865946,0.47370567410038,"Kirchnerismo","cuyo"
-1.94489881441107,0.42427804084898,"Kirchnerismo","cuyo"
-1.95821913806716,0.374375268830498,"Kirchnerismo","cuyo"
-1.96961357163944,0.324047102213349,"Kirchnerismo","cuyo"
-1.97907075690871,0.273343709208539,"Kirchnerismo","cuyo"
-2.32074183078321,-0.529652119693754,"Kirchnerismo","patagonia"
-2.29883204505292,-0.586070278951395,"Kirchnerismo","patagonia"
-2.27484802572479,-0.641662385912061,"Kirchnerismo","patagonia"
-2.24881368059089,-0.696373025154537,"Kirchnerismo","patagonia"
-2.22075496125262,-0.750147659923798,"Kirchnerismo","patagonia"
-2.19069983725165,-0.802932686494433,"Kirchnerismo","patagonia"
-2.1586782681892,-0.854675487604008,"Kirchnerismo","patagonia"
-2.1247221738617,-0.90532448490309,"Kirchnerismo","patagonia"
-2.08886540244246,-0.954829190369677,"Kirchnerismo","patagonia"
-2.05114369674101,-1.00314025663675,"Kirchnerismo","patagonia"
-2.01159465857396,-1.05020952618279,"Kirchnerismo","patagonia"
-1.97025771128266,-1.09599007933628,"Kirchnerismo","patagonia"
-1.92717406043514,-1.14043628104622,"Kirchnerismo","patagonia"
-1.88238665275155,-1.18350382637214,"Kirchnerismo","patagonia"
-1.83594013329387,-1.22514978464823,"Kirchnerismo","patagonia"
-1.78788080096281,-1.26533264227759,"Kirchnerismo","patagonia"
-1.73825656234601,-1.30401234411386,"Kirchnerismo","patagonia"
-1.68711688396374,-1.34115033338904,"Kirchnerismo","patagonia"
-1.63451274295957,-1.37670959014776,"Kirchnerismo","patagonia"
-1.58049657628528,-1.41065466814956,"Kirchnerismo","patagonia"
-1.52512222843053,-1.44295173020246,"Kirchnerismo","patagonia"
-1.46844489774953,-1.47356858189262,"Kirchnerismo","patagonia"
-1.41052108143809,-1.50247470367643,"Kirchnerismo","patagonia"
-1.35140851921602,-1.52964128130305,"Kirchnerismo","patagonia"
-1.29116613577091,-1.5550412345371,"Kirchnerismo","patagonia"
-1.2298539820207,-1.57864924415281,"Kirchnerismo","patagonia"
-1.16753317525365,-1.60044177717276,"Kirchnerismo","patagonia"
-1.10426583820528,-1.62039711032612,"Kirchnerismo","patagonia"
-1.04011503713306,-1.6384953517028,"Kirchnerismo","patagonia"
-0.975144718950646,-1.65471846058222,"Kirchnerismo","patagonia"
-0.909419647484143,-1.66905026541663,"Kirchnerismo","patagonia"
-0.843005338914157,-1.68147647995128,"Kirchnerismo","patagonia"
-0.775967996467828,-1.69198471746529,"Kirchnerismo","patagonia"
-0.708374444426009,-1.70056450311897,"Kirchnerismo","patagonia"
-0.640292061511378,-1.70720728439539,"Kirchnerismo","patagonia"
-0.571788713723855,-1.71190643962571,"Kirchnerismo","patagonia"
-0.502932686690303,-1.71465728458981,"Kirchnerismo","patagonia"
-0.433792617595925,-1.71545707718559,"Kirchnerismo","patagonia"
-0.36443742676523,-1.71430502016241,"Kirchnerismo","patagonia"
-0.294936248960748,-1.71120226191576,"Kirchnerismo","patagonia"
-0.225358364468004,-1.70615189534253,"Kirchnerismo","patagonia"
-0.155773130035416,-1.69915895475797,"Kirchnerismo","patagonia"
-0.0862499097379801,-1.69023041087732,"Kirchnerismo","patagonia"
-0.0168580058336578,-1.6793751638673,"Kirchnerismo","patagonia"
0.052333410318629,-1.66660403447421,"Kirchnerismo","patagonia"
0.121255367210509,-1.65192975323757,"Kirchnerismo","patagonia"
0.189839161936462,-1.63536694780005,"Kirchnerismo","patagonia"
0.258016428678367,-1.6169321283263,"Kirchnerismo","patagonia"
0.325719206854042,-1.5966436710453,"Kirchnerismo","patagonia"
0.392880008861824,-1.57452179993248,"Kirchnerismo","patagonia"
0.459431887353682,-1.55058856655008,"Kirchnerismo","patagonia"
0.525308501969789,-1.52486782806562,"Kirchnerismo","patagonia"
0.590444185468032,-1.49738522347058,"Kirchnerismo","patagonia"
0.654774009182554,-1.46816814802291,"Kirchnerismo","patagonia"
0.718233847746052,-1.43724572593882,"Kirchnerismo","patagonia"
0.780760443011344,-1.40464878136112,"Kirchnerismo","patagonia"
0.842291467108464,-1.3704098076331,"Kirchnerismo","patagonia"
0.902765584574434,-1.33456293490836,"Kirchnerismo","patagonia"
0.962122513493797,-1.29714389612923,"Kirchnerismo","patagonia"
1.02030308558893,-1.25818999140735,"Kirchnerismo","patagonia"
1.07724930520028,-1.21774005084209,"Kirchnerismo","patagonia"
1.13290440709769,-1.1758343958139,"Kirchnerismo","patagonia"
1.18721291306522,-1.13251479879106,"Kirchnerismo","patagonia"
1.24012068720304,-1.08782444168999,"Kirchnerismo","patagonia"
1.29157498989127,-1.04180787283054,"Kirchnerismo","patagonia"
1.34152453036198,-0.994510962529328,"Kirchnerismo","patagonia"
1.38991951782694,-0.945980857375121,"Kirchnerismo","patagonia"
1.43671171111018,-0.896265933232156,"Kirchnerismo","patagonia"
1.4818544667358,-0.845415747018003,"Kirchnerismo","patagonia"
1.52530278542324,-0.793480987304153,"Kirchnerismo","patagonia"
1.56701335694356,-0.740513423788546,"Kirchnerismo","patagonia"
1.60694460329193,-0.686565855690416,"Kirchnerismo","patagonia"
1.6450567201336,-0.631692059118874,"Kirchnerismo","patagonia"
1.68131171648165,-0.575946733467722,"Kirchnerismo","patagonia"
1.71567345256725,-0.519385446889897,"Kirchnerismo","patagonia"
1.74810767586459,-0.462064580905935,"Kirchnerismo","patagonia"
1.77858205523452,-0.404041274201643,"Kirchnerismo","patagonia"
1.80706621315293,-0.345373365671016,"Kirchnerismo","patagonia"
1.83353175599175,-0.286119336761164,"Kirchnerismo","patagonia"
1.85795230232232,-0.226338253176744,"Kirchnerismo","patagonia"
1.88030350921295,-0.166089706001968,"Kirchnerismo","patagonia"
1.90056309649454,-0.105433752298926,"Kirchnerismo","patagonia"
1.91871086896989,-0.0444308552413926,"Kirchnerismo","patagonia"
1.93472873654472,0.0168581761561752,"Kirchnerismo","patagonia"
1.94860073226029,0.0783722476543866,"Kirchnerismo","patagonia"
1.96031302820957,0.140050040688986,"Kirchnerismo","patagonia"
1.96985394932125,0.20183007349453,"Kirchnerismo","patagonia"
1.97721398499768,0.263650762390747,"Kirchnerismo","patagonia"
1.98238579859522,0.325450483170491,"Kirchnerismo","patagonia"
1.98536423473762,0.387167632528089,"Kirchnerismo","patagonia"
1.98614632445494,0.448740689466858,"Kirchnerismo","patagonia"
1.98473128814316,0.510108276624573,"Kirchnerismo","patagonia"
1.98112053634124,0.571209221455753,"Kirchnerismo","patagonia"
1.9753176683251,0.631982617209789,"Kirchnerismo","patagonia"
1.96732846851977,0.692367883644115,"Kirchnerismo","patagonia"
1.95716090073338,0.752304827411911,"Kirchnerismo","patagonia"
1.94482510021861,0.811733702064141,"Kirchnerismo","patagonia"
1.93033336356969,0.870595267606114,"Kirchnerismo","patagonia"
1.91370013646487,0.928830849549196,"Kirchnerismo","patagonia"
1.89494199926667,0.986382397398821,"Kirchnerismo","patagonia"
1.87407765049418,1.04319254252048,"Kirchnerismo","patagonia"
1.85112788818402,1.09920465532603,"Kirchnerismo","patagonia"
1.82611558915836,1.15436290172329,"Kirchnerismo","patagonia"
1.79906568622082,1.20861229877269,"Kirchnerismo","patagonia"
1.77000514330294,1.26189876949546,"Kirchnerismo","patagonia"
1.73896292858587,1.31416919677872,"Kirchnerismo","patagonia"
1.70596998562437,1.3653714763238,"Kirchnerismo","patagonia"
1.67105920250147,1.41545456858491,"Kirchnerismo","patagonia"
1.63426537904504,1.46436854964651,"Kirchnerismo","patagonia"
1.59562519213846,1.51206466098851,"Kirchnerismo","patagonia"
1.55517715916039,1.55849535808984,"Kirchnerismo","patagonia"
1.51296159958974,1.60361435782188,"Kirchnerismo","patagonia"
1.46902059481438,1.64737668458445,"Kirchnerismo","patagonia"
1.42339794618349,1.68973871513851,"Kirchnerismo","patagonia"
1.37613913134541,1.73065822209074,"Kirchnerismo","patagonia"
1.32729125891453,1.7700944159867,"Kirchnerismo","patagonia"
1.27690302151243,1.80800798597066,"Kirchnerismo","patagonia"
1.22502464722997,1.84436113897155,"Kirchnerismo","patagonia"
1.17170784955887,1.87911763737584,"Kirchnerismo","patagonia"
1.11700577584256,1.91224283515006,"Kirchnerismo","patagonia"
1.06097295429776,1.94370371237668,"Kirchnerismo","patagonia"
1.00366523965957,1.97346890816907,"Kirchnerismo","patagonia"
0.945139757504261,2.00150875193274,"Kirchnerismo","patagonia"
0.885454847305224,2.02779529294163,"Kirchnerismo","patagonia"
0.824670004278957,2.05230232819999,"Kirchnerismo","patagonia"
0.762845820078916,2.07500542856211,"Kirchnerismo","patagonia"
0.700043922396441,2.0958819630838,"Kirchnerismo","patagonia"
0.636326913528938,2.11491112158144,"Kirchnerismo","patagonia"
0.571758307976538,2.132073935376,"Kirchnerismo","patagonia"
0.506402469129475,2.14735329620143,"Kirchnerismo","patagonia"
0.440324545109247,2.16073397325858,"Kirchnerismo","patagonia"
0.373590403827554,2.17220262839756,"Kirchnerismo","patagonia"
0.306266567327742,2.18174782941351,"Kirchnerismo","patagonia"
0.238420145474163,2.18936006144246,"Kirchnerismo","patagonia"
0.170118769055626,2.19503173644599,"Kirchnerismo","patagonia"
0.101430522369539,2.19875720077511,"Kirchnerismo","patagonia"
0.0324238753540037,2.20053274080595,"Kirchnerismo","patagonia"
-0.0368323846644982,2.20035658664159,"Kirchnerismo","patagonia"
-0.106269221539823,2.19822891387634,"Kirchnerismo","patagonia"
-0.175817419122884,2.19415184342069,"Kirchnerismo","patagonia"
-0.245407650257817,2.18812943938712,"Kirchnerismo","patagonia"
-0.314970545888807,2.18016770503896,"Kirchnerismo","patagonia"
-0.384436764208656,2.17027457680615,"Kirchnerismo","patagonia"
-0.453737059780219,2.15845991637406,"Kirchnerismo","patagonia"
-0.52280235256175,2.14473550085316,"Kirchnerismo","patagonia"
-0.591563796767394,2.1291150110393,"Kirchnerismo","patagonia"
-0.659952849494171,2.11161401777646,"Kirchnerismo","patagonia"
-0.727901339047018,2.0922499664353,"Kirchnerismo","patagonia"
-0.795341532893832,2.07104215952335,"Kirchnerismo","patagonia"
-0.862206205182716,2.04801173744373,"Kirchnerismo","patagonia"
-0.928428703754188,2.02318165742205,"Kirchnerismo","patagonia"
-0.993943016581486,1.99657667062206,"Kirchnerismo","patagonia"
-1.0586838375728,1.9682232974732,"Kirchnerismo","patagonia"
-1.1225866316698,1.93814980123445,"Kirchnerismo","patagonia"
-1.18558769917761,1.90638615982088,"Kirchnerismo","patagonia"
-1.247624239262,1.87296403592104,"Kirchnerismo","patagonia"
-1.30863441255067,1.83791674543489,"Kirchnerismo","patagonia"
-1.36855740277605,1.80127922426377,"Kirchnerismo","patagonia"
-1.4273334773983,1.76308799348558,"Kirchnerismo","patagonia"
-1.48490404714801,1.72338112294972,"Kirchnerismo","patagonia"
-1.54121172442921,1.68219819332826,"Kirchnerismo","patagonia"
-1.59620038052464,1.63958025666111,"Kirchnerismo","patagonia"
-1.64981520154603,1.59556979543435,"Kirchnerismo","patagonia"
-1.70200274307377,1.55021068023287,"Kirchnerismo","patagonia"
-1.75271098343153,1.50354812600915,"Kirchnerismo","patagonia"
-1.80188937554253,1.45562864701205,"Kirchnerismo","patagonia"
-1.849488897316,1.40650001042036,"Kirchnerismo","patagonia"
-1.89546210051345,1.35621118872747,"Kirchnerismo","patagonia"
-1.93976315804613,1.30481231092451,"Kirchnerismo","patagonia"
-1.98234790965645,1.25235461253069,"Kirchnerismo","patagonia"
-2.02317390593788,1.19889038452058,"Kirchnerismo","patagonia"
-2.06220045064947,1.14447292119939,"Kirchnerismo","patagonia"
-2.0993886412827,1.08915646707801,"Kirchnerismo","patagonia"
-2.13470140784039,1.03299616280092,"Kirchnerismo","patagonia"
-2.16810354978888,0.976047990180767,"Kirchnerismo","patagonia"
-2.19956177114666,0.918368716394512,"Kirchnerismo","patagonia"
-2.22904471367451,0.860015837396656,"Kirchnerismo","patagonia"
-2.25652298813417,0.801047520606017,"Kirchnerismo","patagonia"
-2.28196920358404,0.741522546923199,"Kirchnerismo","patagonia"
-2.30535799468318,0.681500252136497,"Kirchnerismo","patagonia"
-2.32666604697597,0.621040467774695,"Kirchnerismo","patagonia"
-2.34587212013248,0.560203461465708,"Kirchnerismo","patagonia"
-2.3629570691213,0.499049876860482,"Kirchnerismo","patagonia"
-2.37790386329373,0.437640673182102,"Kirchnerismo","patagonia"
-2.39069760336027,0.3760370644603,"Kirchnerismo","patagonia"
-2.4013255362426,0.314300458511982,"Kirchnerismo","patagonia"
-2.40977706778607,0.252492395728586,"Kirchnerismo","patagonia"
-2.41604377332026,0.190674487731272,"Kirchnerismo","patagonia"
-2.42011940605679,0.128908355955128,"Kirchnerismo","patagonia"
-2.42199990331632,0.0672555702235776,"Kirchnerismo","patagonia"
-2.42168339057829,0.0057775873742387,"Kirchnerismo","patagonia"
-2.41917018334947,-0.0554643100025794,"Kirchnerismo","patagonia"
-2.41446278684949,-0.116409074651708,"Kirchnerismo","patagonia"
-2.40756589351356,-0.176995955506336,"Kirchnerismo","patagonia"
-2.39848637831493,-0.237164558246005,"Kirchnerismo","patagonia"
-2.38723329191182,-0.296854905498982,"Kirchnerismo","patagonia"
-2.37381785162549,-0.356007496628995,"Kirchnerismo","patagonia"
-2.35825343025857,-0.41456336704678,"Kirchnerismo","patagonia"
-2.34055554276476,-0.47246414698725,"Kirchnerismo","patagonia"
-2.32074183078321,-0.529652119693753,"Kirchnerismo","patagonia"
-1.28192082536428,-0.302084832779584,"Macri","pampeana"
-1.27134889593708,-0.344131969744908,"Macri","pampeana"
-1.25932143557018,-0.385795525879865,"Macri","pampeana"
-1.24585043349764,-0.427033970045617,"Macri","pampeana"
-1.23094931790729,-0.467806194864181,"Macri","pampeana"
-1.21463294255522,-0.508071557695155,"Macri","pampeana"
-1.19691757195921,-0.547789921149194,"Macri","pampeana"
-1.17782086518594,-0.586921693097825,"Macri","pampeana"
-1.15736185824805,-0.625427866139747,"Macri","pampeana"
-1.13556094512857,-0.66327005648425,"Macri","pampeana"
-1.11243985745182,-0.700410542213022,"Macri","pampeana"
-1.08802164282084,-0.73681230088217,"Macri","pampeana"
-1.06233064184299,-0.772439046426999,"Macri","pampeana"
-1.03539246386678,-0.807255265332753,"Macri","pampeana"
-1.00723396145385,-0.841226252035254,"Macri","pampeana"
-0.9778832036118,-0.874318143516169,"Macri","pampeana"
-0.947369447814343,-0.906497953058399,"Macri","pampeana"
-0.915723110836865,-0.937733603127957,"Macri","pampeana"
-0.882975738436299,-0.96799395734955,"Macri","pampeana"
-0.849159973905633,-0.997248851544,"Macri","pampeana"
-0.814309525534364,-1.02546912379655,"Macri","pampeana"
-0.778459133007344,-1.05262664352609,"Macri","pampeana"
-0.741644532775506,-1.07869433952634,"Macri","pampeana"
-0.703902422432992,-1.10364622695102,"Macri","pampeana"
-0.665270424136193,-1.12745743321611,"Macri","pampeana"
-0.625787047101168,-1.15010422279335,"Macri","pampeana"
-0.585491649216815,-1.17156402087038,"Macri","pampeana"
-0.544424397812077,-1.19181543585377,"Macri","pampeana"
-0.502626229616268,-1.21083828069266,"Macri","pampeana"
-0.46013880995246,-1.22861359300161,"Macri","pampeana"
-0.417004491204575,-1.24512365396272,"Macri","pampeana"
-0.37326627059961,-1.26035200598819,"Macri","pampeana"
-0.328967747347069,-1.27428346912553,"Macri","pampeana"
-0.284153079178318,-1.28690415618931,"Macri","pampeana"
-0.238866938329202,-1.2982014866042,"Macri","pampeana"
-0.193154467009787,-1.30816419894554,"Macri","pampeana"
-0.147061232405622,-1.31678236216501,"Macri","pampeana"
-0.100633181255381,-1.32404738549009,"Macri","pampeana"
-0.0539165940501511,-1.32995202698753,"Macri","pampeana"
-0.00695803890003474,-1.33449040078227,"Macri","pampeana"
0.0401956748859556,-1.33765798292462,"Macri","pampeana"
0.0874975434604359,-1.33945161589981,"Macri","pampeana"
0.134900415292107,-1.33986951177548,"Macri","pampeana"
0.182357038167425,-1.33891125398393,"Macri","pampeana"
0.229820106292637,-1.33657779773737,"Macri","pampeana"
0.277242307449228,-1.33287146907574,"Macri","pampeana"
0.324576370155761,-1.32779596254804,"Macri","pampeana"
0.371775110789128,-1.32135633752957,"Macri","pampeana"
0.418791480618201,-1.3135590131786,"Macri","pampeana"
0.46557861270304,-1.3044117620376,"Macri","pampeana"
0.512089868612873,-1.29392370228544,"Macri","pampeana"
0.558278884916297,-1.28210528864818,"Macri","pampeana"
0.60409961939736,-1.26896830197756,"Macri","pampeana"
0.649506396951437,-1.25452583750758,"Macri","pampeana"
0.694453955115171,-1.23879229180092,"Macri","pampeana"
0.738897489185081,-1.22178334839811,"Macri","pampeana"
0.782792696879863,-1.20351596218384,"Macri","pampeana"
0.826095822501869,-1.18400834248595,"Macri","pampeana"
0.868763700553738,-1.16327993492401,"Macri","pampeana"
0.910753798766703,-1.14135140202546,"Macri","pampeana"
0.952024260497677,-1.11824460262881,"Macri","pampeana"
0.992533946452872,-1.09398257009419,"Macri","pampeana"
1.03224247569634,-1.0685894893433,"Macri","pampeana"
1.07111026590256,-1.04209067275125,"Macri","pampeana"
1.10909857281297,-1.01451253491471,"Macri","pampeana"
1.14616952885709,-0.985882566321245,"Macri","pampeana"
1.18228618089972,-0.956229305946178,"Macri","pampeana"
1.21741252707666,-0.925582312804339,"Macri","pampeana"
1.25151355268213,-0.893972136484993,"Macri","pampeana"
1.28455526507218,-0.861430286699343,"Macri","pampeana"
1.31650472754932,-0.827989201870963,"Macri","pampeana"
1.34733009219453,-0.793682216800475,"Macri","pampeana"
1.37700063161395,-0.758543529436693,"Macri","pampeana"
1.40548676956863,-0.722608166787367,"Macri","pampeana"
1.43276011045674,-0.685911950003495,"Macri","pampeana"
1.45879346761895,-0.648491458672023,"Macri","pampeana"
1.48356089043869,-0.610383994352519,"Macri","pampeana"
1.50703769021025,-0.571627543394163,"Macri","pampeana"
1.52920046474905,-0.532260739070134,"Macri","pampeana"
1.55002712171945,-0.492322823067116,"Macri","pampeana"
1.56949690065685,-0.451853606368339,"Macri","pampeana"
1.58759039366217,-0.410893429569117,"Macri","pampeana"
1.60428956474811,-0.369483122664472,"Macri","pampeana"
1.61957776781775,-0.327663964348902,"Macri","pampeana"
1.63343976325779,-0.285477640868886,"Macri","pampeana"
1.64586173312972,-0.242966204469123,"Macri","pampeana"
1.65683129494381,-0.200172031473938,"Macri","pampeana"
1.66633751400229,-0.157137780045648,"Macri","pampeana"
1.67437091429926,-0.113906347661968,"Macri","pampeana"
1.6809234879666,-0.070520828354882,"Macri","pampeana"
1.68598870325637,-0.0270244697535681,"Macri","pampeana"
1.68956151105181,0.0165393700257762,"Macri","pampeana"
1.69163834990042,0.0601272656002477,"Macri","pampeana"
1.69221714956407,0.103695767607603,"Macri","pampeana"
1.69129733308265,0.14720144601753,"Macri","pampeana"
1.68887981734925,0.190600933423642,"Macri","pampeana"
1.68496701219613,0.233850968273055,"Macri","pampeana"
1.67956281799254,0.276908437990445,"Macri","pampeana"
1.67267262175681,0.3197304219536,"Macri","pampeana"
1.66430329178639,0.362274234277627,"Macri","pampeana"
1.65446317081141,0.404497466365173,"Macri","pampeana"
1.64316206767844,0.446358029180236,"Macri","pampeana"
1.63041124757288,0.487814195203436,"Macri","pampeana"
1.6162234207895,0.528824640026904,"Macri","pampeana"
1.60061273006258,0.569348483547361,"Macri","pampeana"
1.58359473646815,0.609345330716285,"Macri","pampeana"
1.56518640391231,0.648775311806583,"Macri","pampeana"
1.54540608222131,0.687599122155593,"Macri","pampeana"
1.52427348884997,0.725778061344832,"Macri","pampeana"
1.50180968922695,0.763274071777416,"Macri","pampeana"
1.47803707575625,0.800049776614695,"Macri","pampeana"
1.45297934549598,0.8360685170343,"Macri","pampeana"
1.42666147653661,0.87129438877246,"Macri","pampeana"
1.39910970310226,0.905692277914145,"Macri","pampeana"
1.37035148939989,0.939227895895385,"Macri","pampeana"
1.34041550224234,0.971867813682857,"Macri","pampeana"
1.30933158247263,1.00357949509667,"Macri","pampeana"
1.27713071521801,1.03433132924313,"Macri","pampeana"
1.24384499900324,1.06409266202518,"Macri","pampeana"
1.20950761375414,1.09283382669908,"Macri","pampeana"
1.17415278772307,1.12052617344681,"Macri","pampeana"
1.13781576336951,1.14714209793489,"Macri","pampeana"
1.10053276222957,1.17265506883097,"Macri","pampeana"
1.06234094880963,1.1970396542508,"Macri","pampeana"
1.02327839353986,1.22027154710934,"Macri","pampeana"
0.98338403482489,1.24232758935053,"Macri","pampeana"
0.942697640229089,1.26318579503182,"Macri","pampeana"
0.901259766835425,1.28282537224015,"Macri","pampeana"
0.859111720817272,1.30122674381785,"Macri","pampeana"
0.816295516263524,1.31837156687756,"Macri","pampeana"
0.772853833298031,1.33424275108677,"Macri","pampeana"
0.728829975535127,1.34882447570391,"Macri","pampeana"
0.684267826913648,1.36210220534877,"Macri","pampeana"
0.639211807952459,1.37406270449167,"Macri","pampeana"
0.593706831471124,1.38469405064695,"Macri","pampeana"
0.547798257819829,1.39398564625757,"Macri","pampeana"
0.501531849663188,1.40192822925895,"Macri","pampeana"
0.454953726363043,1.40851388231161,"Macri","pampeana"
0.408110318005659,1.41373604069338,"Macri","pampeana"
0.361048319119224,1.4175894988432,"Macri","pampeana"
0.313814642127717,1.42007041555019,"Macri","pampeana"
0.266456370587581,1.42117631778263,"Macri","pampeana"
0.219020712253822,1.42090610315312,"Macri","pampeana"
0.171554952022279,1.41926004101747,"Macri","pampeana"
0.12410640479502,1.41623977220622,"Macri","pampeana"
0.0767223683158183,1.411848307389,"Macri","pampeana"
0.0294500760227239,1.40609002407346,"Macri","pampeana"
-0.0176633500352408,1.39897066224163,"Macri","pampeana"
-0.0645709461703775,1.3904973186282,"Macri","pampeana"
-0.111225953870726,1.38067843964638,"Macri","pampeana"
-0.157581866409976,1.36952381296826,"Macri","pampeana"
-0.203592475206375,1.35704455776831,"Macri","pampeana"
-0.249211915884451,1.34325311363951,"Macri","pampeana"
-0.294394713993623,1.32816322819328,"Macri","pampeana"
-0.339095830338113,1.31178994335563,"Macri","pampeana"
-0.383270705873007,1.29414958037295,"Macri","pampeana"
-0.426875306121672,1.27525972354269,"Macri","pampeana"
-0.469866165070279,1.25513920268497,"Macri","pampeana"
-0.512200428495681,1.23380807437254,"Macri","pampeana"
-0.553835896683423,1.21128760193801,"Macri","pampeana"
-0.594731066493344,1.18760023427806,"Macri","pampeana"
-0.634845172730802,1.16276958347593,"Macri","pampeana"
-0.67413822878231,1.13682040126435,"Macri","pampeana"
-0.712571066475068,1.10977855435247,"Macri","pampeana"
-0.750105375120637,1.08167099864139,"Macri","pampeana"
-0.786703739703878,1.05252575235393,"Macri","pampeana"
-0.822329678179044,1.02237186810541,"Macri","pampeana"
-0.856947677835883,0.991239403943445,"Macri","pampeana"
-0.890523230699478,0.959159393385358,"Macri","pampeana"
-0.923022867928543,0.926163814483341,"Macri","pampeana"
-0.9544141931779,0.892285557948018,"Macri","pampeana"
-0.984665914891851,0.857558394362279,"Macri","pampeana"
-1.01374787749629,0.822016940518019,"Macri","pampeana"
-1.04163109145842,0.785696624909372,"Macri","pampeana"
-1.06828776218418,0.748633652416821,"Macri","pampeana"
-1.09369131772447,0.710864968217377,"Macri","pampeana"
-1.11781643526265,0.672428220956832,"Macri","pampeana"
-1.1406390663569,0.633361725220762,"Macri","pampeana"
-1.1621364609122,0.593704423341723,"Macri","pampeana"
-1.18228718985815,0.553495846580682,"Macri","pampeana"
-1.2010711665099,0.512776075721394,"Macri","pampeana"
-1.21846966659102,0.471585701117013,"Macri","pampeana"
-1.23446534689825,0.429965782228738,"Macri","pampeana"
-1.24904226258959,0.387957806696852,"Macri","pampeana"
-1.26218588307846,0.345603648984941,"Macri","pampeana"
-1.27388310651813,0.302945528638514,"Macri","pampeana"
-1.28412227286187,0.260025968199649,"Macri","pampeana"
-1.292893175486,0.216887750819588,"Macri","pampeana"
-1.30018707136404,0.173573877611573,"Macri","pampeana"
-1.30599668978194,0.130127524786392,"Macri","pampeana"
-1.31031623958574,0.0865920006133957,"Macri","pampeana"
-1.31314141495423,0.0430107022498782,"Macri","pampeana"
-1.31446939969117,-0.000572927518163617,"Macri","pampeana"
-1.31429887003251,-0.0441154435807342,"Macri","pampeana"
-1.3126299959659,-0.0875734418108735,"Macri","pampeana"
-1.30946444106131,-0.130903602330839,"Macri","pampeana"
-1.30480536081272,-0.174062732694292,"Macri","pampeana"
-1.29865739949264,-0.21700781094148,"Macri","pampeana"
-1.29102668552261,-0.259696028484449,"Macri","pampeana"
