"tipo","clae_sec","peso","dim1","dim2","dim3","dim4","dim5"
"Mutual","K",111,-1.10253360169195,-0.193072003872779,-1.39089048083765,1.27997725615631,-1.76432450704689
"Mutual","L",4,-1.0385101384665,-0.797768624209579,-1.50880852916283,1.4653773696398,-1.65477153358163
"Mutual","M",36,-1.08474616132778,-0.184636244452037,-0.43077260112266,0.999192402712818,-1.99090610533532
"Mutual","N",15,-1.08911309427454,0.246386134006045,0.0790812164747712,1.5769921452296,-1.40654158861417
"Mutual","O",8,-2.33853102020821,-0.32156729079733,0.15367221347706,1.65569611199642,-3.02905203962918
"Mutual","P",77,-1.71439195851819,-0.136992077704653,0.157237052557699,1.14377722437614,-4.32385837952127
"Mutual","Q",126,-1.30596326762501,-0.0387534630077215,0.490333517203353,1.67387721833142,-3.15845024528468
"Mutual","R",655,-2.18252019106912,-0.183466798385672,-0.0881156834790357,0.471710927547746,-0.816000427484808
"Mutual","S",3124,-2.55036263425154,0.186815952775623,-0.250585469108654,1.18443036711116,-2.19940742082684
"Mutual","T",5,-2.29297597264136,-0.208181626209759,-0.180462234961715,1.90272240169553,-4.70879524769387
"Mutual","Z",2,-1.13031582599646,-0.359193753809911,-0.706451248521002,0.381768315729729,-2.18721626912339
"Otra","A",7721,0.437187512061804,-0.805747629397499,0.0619353437154998,1.80771462645718,-0.103973009007666
"Otra","B",160,0.462250115063284,-0.799176780547487,0.0441472913291067,1.66911539468818,0.316353223583385
"Otra","C",4232,0.43992826307462,-0.460196930097456,0.190079333079504,0.551985398791006,-0.258549226022731
"Otra","D",62,0.33055246755367,0.938238831617006,-1.59333621807444,1.55968213411742,-0.186181519085776
"Otra","E",311,0.389176812414902,0.151722976072393,-0.186969892171206,0.241412447578446,-0.520624708196205
"Otra","F",1323,0.345772802605672,1.14851400109699,-0.102310518230624,1.21861406854602,-0.0440729032772498
"Otra","G",14999,0.451828300839317,-0.578912077941967,0.990556192014155,1.44949075588978,0.0611081859826483
"Otra","H",5751,0.44907539441998,-0.639147646103011,0.50782791089478,0.281041897337916,-0.431612685793956
"Otra","I",2366,0.455848687355636,-0.481672456401023,1.12765064805046,1.08891795542585,0.1079133712124
"Otra","J",2092,0.442358370809576,-0.48568590079561,0.537876900988043,0.33215207577143,-0.285264030375911
"Otra","K",685,0.404340855303274,-0.795946411742196,-0.848324166218016,1.34420699455296,-0.0835535548891942
"Otra","L",2623,0.468364318528726,-1.400643032079,-0.966242214543199,1.52960710803645,0.0259994185760591
"Otra","M",4830,0.422128295667444,-0.787510652321454,0.111793713496969,1.06342214110947,-0.310135153177628
"Otra","N",1349,0.417761362720681,-0.356488273863373,0.6216475310944,1.64122188362626,0.274229363543528
"Otra","O",83,-0.831656563212987,-0.924441698666748,0.696238528096689,1.71992585039308,-1.34828108747148
"Otra","P",716,-0.207517501522973,-0.739866485574071,0.699803367177328,1.20800696277279,-2.64308742736358
"Otra","Q",1905,0.200911189370213,-0.641627870877139,1.03289983182298,1.73810695672807,-1.47767929312699
"Otra","R",1226,-0.675645734073895,-0.786341206255089,0.454450631140593,0.535940665944399,0.864770524672885
"Otra","S",1650,-1.04348817725632,-0.416058455093794,0.291980845510974,1.24866010550782,-0.518636468669147
"Otra","T",13,-0.786101515646137,-0.811056034079176,0.362104079657914,1.96695214009218,-3.02802429553617
